name,version,directory,repository,summary,from package.json,from license,from readme
is-fullwidth-code-point,2.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-fullwidth-code-point,sindresorhus/is-fullwidth-code-point,MIT,MIT,MIT,MIT
is-fullwidth-code-point,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/tty-table/node_modules/is-fullwidth-code-point,(none),MIT,MIT,MIT,MIT
is-glob,3.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/watchpack-chokidar2/node_modules/glob-parent/node_modules/is-glob,(none),MIT,MIT,MIT,
is-glob,4.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-glob,micromatch/is-glob,MIT,MIT,MIT,
is-number,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/findup-sync/node_modules/is-number,(none),MIT,MIT,MIT,
is-number,7.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-number,jonschlinkert/is-number,MIT,MIT,MIT,
is-plain-obj,1.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-plain-obj,sindresorhus/is-plain-obj,MIT,MIT,MIT,MIT
is-plain-object,2.0.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-plain-object,jonschlinkert/is-plain-object,MIT,MIT,MIT,
is-stream,1.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-stream,sindresorhus/is-stream,MIT,MIT,MIT,MIT
is-subdir,1.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-subdir,https://github.com/zkochan/packages/tree/master/is-subdir,MIT,MIT,MIT,
is-windows,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-windows,jonschlinkert/is-windows,MIT,MIT,MIT,
is-wsl,1.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/is-wsl,sindresorhus/is-wsl,MIT,MIT,MIT,MIT
isarray,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/isarray,http://github.com/juliangruber/isarray,MIT,MIT,,MIT
isexe,2.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/isexe,https://github.com/isaacs/isexe,ISC,ISC,ISC,
isobject,2.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/unset-value/node_modules/has-value/node_modules/isobject,(none),MIT,MIT,MIT,
isobject,3.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/isobject,jonschlinkert/isobject,MIT,MIT,MIT,
js-tokens,4.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/js-tokens,lydell/js-tokens,MIT,MIT,MIT,
js-yaml,3.14.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/js-yaml,nodeca/js-yaml,MIT,MIT,MIT,
jsesc,0.5.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/regjsparser/node_modules/jsesc,(none),MIT,MIT,,
jsesc,2.5.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/jsesc,https://github.com/mathiasbynens/jsesc,MIT,MIT,,
json-parse-better-errors,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/json-parse-better-errors,https://github.com/zkat/json-parse-better-errors,MIT,MIT,,
json-parse-even-better-errors,2.3.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/json-parse-even-better-errors,https://github.com/npm/json-parse-even-better-errors,MIT,MIT,MIT,
json-schema-traverse,0.4.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/json-schema-traverse,https://github.com/epoberezkin/json-schema-traverse,MIT,MIT,MIT,
json5,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/loader-utils/node_modules/json5,(none),MIT,MIT,MIT,
json5,2.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/json5,https://github.com/json5/json5,MIT,MIT,MIT,
jsonfile,4.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/jsonfile,git@github.com:jprichardson/node-jsonfile,MIT,MIT,MIT,
kind-of,3.2.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/findup-sync/node_modules/is-number/node_modules/kind-of,(none),MIT,MIT,MIT,
kind-of,4.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/has-values/node_modules/kind-of,(none),MIT,MIT,MIT,
kind-of,5.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/snapdragon/node_modules/kind-of,(none),MIT,MIT,MIT,
kind-of,6.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/kind-of,jonschlinkert/kind-of,MIT,MIT,MIT,
lines-and-columns,1.1.6,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/lines-and-columns,https://github.com/eventualbuddha/lines-and-columns,MIT,MIT,MIT,MIT
load-yaml-file,0.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/load-yaml-file,LinusU/load-yaml-file,MIT,MIT,,
loader-runner,2.4.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/loader-runner,https://github.com/webpack/loader-runner,MIT,MIT,MIT,
loader-utils,1.4.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/loader-utils,https://github.com/webpack/loader-utils,MIT,MIT,,MIT
locate-path,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/yargs/node_modules/locate-path,(none),MIT,MIT,MIT,MIT
locate-path,5.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/locate-path,sindresorhus/locate-path,MIT,MIT,MIT,MIT
locate-path,6.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/preferred-pm/node_modules/locate-path,(none),MIT,MIT,MIT,
lodash.debounce,4.0.8,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/lodash.debounce,lodash/lodash,MIT,MIT,,
lodash.startcase,4.4.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/lodash.startcase,lodash/lodash,MIT,MIT,,
loose-envify,1.4.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/loose-envify,http://github.com/zertosh/loose-envify,MIT,MIT,MIT,
lru-cache,4.1.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/lru-cache,http://github.com/isaacs/node-lru-cache,ISC,ISC,ISC,
lru-cache,5.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/cacache/node_modules/lru-cache,(none),ISC,ISC,ISC,
make-dir,2.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/terser-webpack-plugin/node_modules/make-dir,(none),MIT,MIT,MIT,MIT
make-dir,3.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/make-dir,sindresorhus/make-dir,MIT,MIT,MIT,
map-cache,0.2.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/map-cache,jonschlinkert/map-cache,MIT,MIT,MIT,
map-obj,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/decamelize-keys/node_modules/map-obj,(none),MIT,MIT,MIT,MIT
map-obj,4.2.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/map-obj,sindresorhus/map-obj,MIT,MIT,MIT,
map-visit,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/map-visit,jonschlinkert/map-visit,MIT,MIT,MIT,
md5.js,1.3.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/md5.js,https://github.com/crypto-browserify/md5.js,MIT,MIT,MIT,
memory-fs,0.4.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/memory-fs,https://github.com/webpack/memory-fs,MIT,MIT,,MIT
memory-fs,0.5.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/enhanced-resolve/node_modules/memory-fs,(none),MIT,MIT,,MIT
meow,6.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/meow,sindresorhus/meow,MIT,MIT,MIT,
merge2,1.4.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/merge2,git@github.com:teambition/merge2,MIT,MIT,MIT,MIT
micromatch,3.1.10,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/findup-sync/node_modules/micromatch,(none),MIT,MIT,MIT,
micromatch,4.0.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/micromatch,micromatch/micromatch,MIT,MIT,MIT,
miller-rabin,4.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/miller-rabin,git@github.com:indutny/miller-rabin,MIT,MIT,,MIT
min-indent,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/min-indent,https://github.com/thejameskyle/min-indent,MIT,MIT,MIT,MIT
minimalistic-assert,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/minimalistic-assert,https://github.com/calvinmetcalf/minimalistic-assert,ISC,ISC,,
minimalistic-crypto-utils,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/minimalistic-crypto-utils,ssh://git@github.com/indutny/minimalistic-crypto-utils,MIT,MIT,,MIT
minimatch,3.0.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/minimatch,http://github.com/isaacs/minimatch,ISC,ISC,ISC,
minimist,1.2.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/minimist,http://github.com/substack/minimist,MIT,MIT,MIT,MIT
minimist-options,4.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/minimist-options,vadimdemedes/minimist-options,MIT,MIT,MIT,MIT
mississippi,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/mississippi,https://github.com/maxogden/mississippi,BSD;BSD-2-Clause,BSD-2-Clause,,BSD
mixin-deep,1.3.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/mixin-deep,jonschlinkert/mixin-deep,MIT,MIT,MIT,
mixme,0.5.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/mixme,https://github.com/adaltas/node-mixme,MIT,MIT,MIT,
mkdirp,0.5.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/mkdirp,https://github.com/substack/node-mkdirp,MIT,MIT,,MIT
move-concurrently,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/move-concurrently,https://github.com/npm/move-concurrently,ISC,ISC,,
ms,2.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/snapdragon/node_modules/ms,(none),MIT,MIT,MIT,
ms,2.1.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/ms,zeit/ms,MIT,MIT,MIT,
nan,2.14.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/nan,http://github.com/nodejs/nan,MIT,MIT,MIT,MIT
nanomatch,1.2.13,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/nanomatch,micromatch/nanomatch,MIT,MIT,MIT,
neo-async,2.6.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/neo-async,git@github.com:suguru03/neo-async,MIT,MIT,MIT,
nice-try,1.0.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/nice-try,https://github.com/electerious/nice-try,MIT,MIT,MIT,
node-fetch,2.6.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/node-fetch,https://github.com/bitinn/node-fetch,MIT,MIT,MIT,MIT
node-libs-browser,2.2.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/node-libs-browser,https://github.com/webpack/node-libs-browser,MIT,MIT,MIT,MIT
node-releases,1.1.73,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/node-releases,https://github.com/chicoxyzzy/node-releases,MIT,MIT,MIT,
normalize-package-data,2.5.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/normalize-package-data,http://github.com/npm/normalize-package-data,BSD;BSD-2-Clause,BSD-2-Clause,BSD,
normalize-path,2.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/watchpack-chokidar2/node_modules/anymatch/node_modules/normalize-path,(none),MIT,MIT,MIT,
normalize-path,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/normalize-path,jonschlinkert/normalize-path,MIT,MIT,MIT,
npm-run-path,2.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/npm-run-path,sindresorhus/npm-run-path,MIT,MIT,MIT,MIT
object-assign,4.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/object-assign,sindresorhus/object-assign,MIT,MIT,MIT,MIT
object-copy,0.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/object-copy,jonschlinkert/object-copy,MIT,MIT,MIT,
object-keys,1.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/object-keys,http://github.com/ljharb/object-keys,MIT,MIT,MIT,
object-visit,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/object-visit,jonschlinkert/object-visit,MIT,MIT,MIT,
object.assign,4.1.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/object.assign,http://github.com/ljharb/object.assign,MIT,MIT,MIT,
object.pick,1.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/object.pick,jonschlinkert/object.pick,MIT,MIT,MIT,
once,1.4.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/once,http://github.com/isaacs/once,ISC,ISC,ISC,
os-browserify,0.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/os-browserify,http://github.com/CoderPuppy/os-browserify,MIT,MIT,MIT,
os-tmpdir,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/os-tmpdir,sindresorhus/os-tmpdir,MIT,MIT,MIT,MIT
outdent,0.5.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/outdent,https://github.com/cspotcode/outdent,MIT,MIT,MIT,
p-filter,2.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/p-filter,sindresorhus/p-filter,MIT,MIT,MIT,MIT
p-finally,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/p-finally,sindresorhus/p-finally,MIT,MIT,MIT,MIT
p-limit,2.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/p-limit,sindresorhus/p-limit,MIT,MIT,MIT,
p-limit,3.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/preferred-pm/node_modules/p-limit,(none),MIT,MIT,MIT,
p-locate,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/yargs/node_modules/p-locate,(none),MIT,MIT,MIT,MIT
p-locate,4.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/p-locate,sindresorhus/p-locate,MIT,MIT,MIT,MIT
p-locate,5.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/preferred-pm/node_modules/p-locate,(none),MIT,MIT,MIT,
p-map,2.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/p-map,sindresorhus/p-map,MIT,MIT,MIT,MIT
p-try,2.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/p-try,sindresorhus/p-try,MIT,MIT,MIT,MIT
pako,1.0.11,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/pako,nodeca/pako,(MIT AND Zlib);MIT,(MIT AND Zlib),MIT,MIT
parallel-transform,1.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/parallel-transform,http://github.com/mafintosh/parallel-transform,MIT,MIT,,MIT
parent-module,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/parent-module,sindresorhus/parent-module,MIT,MIT,MIT,MIT
parse-asn1,5.1.6,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/parse-asn1,http://github.com/crypto-browserify/parse-asn1,ISC,ISC,,
parse-json,5.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/parse-json,sindresorhus/parse-json,MIT,MIT,MIT,
parse-passwd,1.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/parse-passwd,doowb/parse-passwd,MIT,MIT,MIT,
pascalcase,0.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/pascalcase,jonschlinkert/pascalcase,MIT,MIT,MIT,MIT
path-browserify,0.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/path-browserify,http://github.com/substack/path-browserify,MIT,MIT,MIT,
path-dirname,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/path-dirname,es128/path-dirname,MIT,MIT,MIT,MIT
path-exists,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/yargs/node_modules/path-exists,(none),MIT,MIT,MIT,MIT
path-exists,4.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/path-exists,sindresorhus/path-exists,MIT,MIT,MIT,MIT
path-is-absolute,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/path-is-absolute,sindresorhus/path-is-absolute,MIT,MIT,MIT,MIT
path-key,2.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/path-key,sindresorhus/path-key,MIT,MIT,MIT,MIT
path-parse,1.0.7,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/path-parse,https://github.com/jbgutierrez/path-parse,MIT,MIT,MIT,MIT
path-type,4.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/path-type,sindresorhus/path-type,MIT,MIT,MIT,MIT
pbkdf2,3.1.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/pbkdf2,https://github.com/crypto-browserify/pbkdf2,MIT,MIT,MIT,
picomatch,2.3.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/picomatch,micromatch/picomatch,MIT,MIT,MIT,
pify,4.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/pify,sindresorhus/pify,MIT,MIT,MIT,MIT
pkg-dir,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/import-local/node_modules/pkg-dir,(none),MIT,MIT,MIT,MIT
pkg-dir,4.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/pkg-dir,sindresorhus/pkg-dir,MIT,MIT,MIT,MIT
posix-character-classes,0.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/posix-character-classes,jonschlinkert/posix-character-classes,MIT,MIT,MIT,
preferred-pm,3.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/preferred-pm,https://github.com/zkochan/packages/tree/master/preferred-pm,MIT,MIT,MIT,
prettier,1.19.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/prettier,prettier/prettier,MIT,MIT,,
process,0.11.10,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/process,http://github.com/shtylman/node-process,MIT,MIT,MIT,
process-nextick-args,2.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/process-nextick-args,https://github.com/calvinmetcalf/process-nextick-args,MIT,MIT,,
promise-inflight,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/promise-inflight,https://github.com/iarna/promise-inflight,ISC,ISC,,
prop-types,15.7.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/prop-types,facebook/prop-types,MIT,MIT,MIT,
prr,1.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/prr,https://github.com/rvagg/prr,MIT,MIT,MIT,MIT
pseudomap,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/pseudomap,https://github.com/isaacs/pseudomap,ISC,ISC,ISC,
public-encrypt,4.0.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/public-encrypt,https://github.com/crypto-browserify/publicEncrypt,MIT,MIT,,
pump,2.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/pumpify/node_modules/pump,(none),MIT,MIT,MIT,MIT
pump,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/pump,http://github.com/mafintosh/pump,MIT,MIT,MIT,MIT
pumpify,1.5.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/pumpify,http://github.com/mafintosh/pumpify,MIT,MIT,MIT,MIT
punycode,1.3.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/url/node_modules/punycode,(none),MIT,MIT,,
punycode,1.4.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/node-libs-browser/node_modules/punycode,(none),MIT,MIT,,
punycode,2.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/punycode,https://github.com/bestiejs/punycode.js,MIT,MIT,,
querystring,0.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/querystring,http://github.com/Gozala/querystring,MIT,MIT,,
querystring-es3,0.2.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/querystring-es3,http://github.com/mike-spainhower/querystring,MIT,MIT,,
queue-microtask,1.2.3,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/queue-microtask,http://github.com/feross/queue-microtask,MIT,MIT,MIT,
quick-lru,4.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/quick-lru,sindresorhus/quick-lru,MIT,MIT,MIT,
randombytes,2.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/randombytes,git@github.com:crypto-browserify/randombytes,MIT,MIT,MIT,
randomfill,1.0.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/randomfill,https://github.com/crypto-browserify/randomfill,MIT,MIT,MIT,
react,16.14.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/react,https://github.com/facebook/react,MIT,MIT,MIT,
react-dom,16.14.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/react-dom,https://github.com/facebook/react,MIT,MIT,MIT,
react-is,16.13.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/react-is,https://github.com/facebook/react,MIT,MIT,MIT,
read-pkg,5.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/read-pkg,sindresorhus/read-pkg,MIT,MIT,MIT,
read-pkg-up,7.0.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/read-pkg-up,sindresorhus/read-pkg-up,MIT,MIT,MIT,
read-yaml-file,1.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/read-yaml-file,https://github.com/zkochan/packages/tree/master/read-yaml-file,MIT,MIT,MIT,
readable-stream,2.3.7,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/readable-stream,http://github.com/nodejs/readable-stream,MIT,MIT,,
readable-stream,3.6.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/browserify-sign/node_modules/readable-stream,(none),MIT,MIT,,
readdirp,2.2.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/watchpack-chokidar2/node_modules/readdirp,(none),MIT,MIT,MIT,
readdirp,3.6.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/readdirp,http://github.com/paulmillr/readdirp,MIT,MIT,MIT,MIT
redent,3.0.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/redent,sindresorhus/redent,MIT,MIT,MIT,MIT
regenerate,1.4.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/regenerate,https://github.com/mathiasbynens/regenerate,MIT,MIT,,
regenerate-unicode-properties,8.2.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/regenerate-unicode-properties,https://github.com/mathiasbynens/regenerate-unicode-properties,MIT,MIT,,
regenerator-runtime,0.13.9,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/regenerator-runtime,https://github.com/facebook/regenerator/tree/master/packages/runtime,MIT,MIT,MIT,
regenerator-transform,0.14.5,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/regenerator-transform,https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform,MIT,MIT,MIT,
regex-not,1.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/regex-not,jonschlinkert/regex-not,MIT,MIT,MIT,
regexpu-core,4.7.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/regexpu-core,https://github.com/mathiasbynens/regexpu-core,MIT,MIT,,
regjsgen,0.5.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/regjsgen,https://github.com/bnjmnt4n/regjsgen,MIT,MIT,MIT,
regjsparser,0.6.9,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/regjsparser,git@github.com:jviereck/regjsparser,BSD-2-Clause,BSD-2-Clause,,
remove-trailing-separator,1.1.0,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/remove-trailing-separator,https://github.com/darsain/remove-trailing-separator,ISC,ISC,,
rename-overwrite,2.0.2,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/rename-overwrite,https://github.com/zkochan/packages/tree/master/rename-overwrite,MIT,MIT,MIT,
repeat-element,1.1.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/repeat-element,jonschlinkert/repeat-element,MIT,MIT,MIT,
repeat-string,1.6.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/repeat-string,jonschlinkert/repeat-string,MIT,MIT,MIT,
replace-in-file,3.4.4,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/replace-in-file,https://github.com/adamreisnz/replace-in-file,MIT,MIT,,
require-directory,2.1.1,/Users/luisherranz/Code/frontity-licenses/frontity-wp-plugins/node_modules/require-directory,http://github.com/troygoode/node-require-directory,MIT,MIT,MIT,
